what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.base,22.3.0.v201310242005-887826,"com.android.ide.eclipse.base",1395237349569
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1395237351892
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1395237352031
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1395237352502
started,bundle,com.android.ide.eclipse.adt,22.3.0.v201310242005-887826,"com.android.ide.eclipse.adt",1395237354102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237363066
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237373702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237377663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237382037
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1395237385342
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1395237386366
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1395237387467
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1395237388604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237388747
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237393203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237616172
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1395237617129
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395237618671
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1395237619840
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1395237620020
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1395237620163
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1395237620460
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1395237620496
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1395237630185
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395237630186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237631389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237676102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237744561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237746090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237748046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237827197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237827706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237828457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237864213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237916634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237919085
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237921055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395237924413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395246639085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395246643009
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247289610
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1395247293477
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247306060
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247448311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247459850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247463937
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1395247467075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395247469781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395248028953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1395248029702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395248032096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395249241472
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395249241663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395249242279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395249243225
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1395249243737
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1395249245497
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1395249245555
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1395249245612
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1395249245680
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1395249245717
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1395249245735
stopped,bundle,oracle.eclipse.tools.glassfish,3.2.3.201106201340,"oracle.eclipse.tools.glassfish",1395249245735
