what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1388846948549
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1388846948619
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1388846948628
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1388846949005
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1388846950720
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388846953410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388846981793
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1388846981808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1388846981808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388846982990
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388847471302
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388847471760
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388847472978
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848482551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848483381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848728539
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848766486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848780787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848789256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848793926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848795163
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848801989
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388848804475
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388848806474
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388848822010
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388848822177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.backwardHistory",1388848827553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388848828181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388851544817
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388851545331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388851551169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855610573
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855610746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855615246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855616026
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855617072
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855617473
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855667155
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388855668735
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388855670962
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388855681179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855682226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855694920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855695973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855696643
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388855701271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388855714570
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856026202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856030161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856030892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856036735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856038714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856041987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856043270
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856044164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856045187
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856056063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856062732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856065460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856066809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856073611
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856074941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856077579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856083263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856108322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856109454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856110485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856111348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856127091
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856129392
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856133832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856134164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856135684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856136159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856137401
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856137790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856145816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856148621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856149660
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388856150942
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388856151090
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388856153887
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388856153887
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388856154836
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856156706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856156915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856190800
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388856194208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856197198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856335174
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388856335627
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856342564
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856342738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856343313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856412160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856417714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856419447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388856423243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856432347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388856432529
