what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388724772974
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388724774974
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388724775021
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388724778967
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1388724782072
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388724782072
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1388724783637
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1388724786189
error,log,,,"Error starting server GlassFish 3.1 at localhost",1388724786851
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1388724786875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724786943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724819820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724821836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724823216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1388724823231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724825559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724826849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388724826863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724829296
started,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1388724830995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724842988
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1388724849418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724849646
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1388724849665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724851765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724854648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724855742
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388724855756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388724897562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727568133
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727569437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727571012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727571536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727594859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727596237
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388727997542
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1388727998061
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1388728000158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728001873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728018861
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1388728021656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728021849
error,log,,,"GlassFish v3 requires a JDK 1.6 and not a JRE. Please add/select the correct JDK in the Server properties 'Runtime Environment' section.",1388728021861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728025171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728028498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728029283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388728029292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728031111
error,log,,,"Unhandled event loop exception during blocked modal context.",1388728135109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728135209
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1388728137272
error,log,,,"domain setup not complete",1388728137286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728137320
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728141910
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728144877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728145312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728145612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728649652
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1388728650083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728652311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728737941
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388728741335
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388728741604
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388728741644
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388728746503
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388728747352
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1388728750513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728750830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728751003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388728763951
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1388728776330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729233284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1388729234303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729235906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729305692
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388729306380
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388729314715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729317323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729370293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729371702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729373020
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1388729373093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729377204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729380384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729381796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729384227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729390815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729407200
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388729418357
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388729418533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729418951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729423813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729425207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729427816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729428702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729429756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729432960
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729436019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729437964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729438487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729441226
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729443998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729451568
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729453978
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729454863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729456462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388729463081
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729463485
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729494835
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729494877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729495894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729511740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729574752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729582376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729659628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729660123
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729690818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729690942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729692818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729718096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729723137
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729727498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729730101
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729731377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729737947
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729743254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729746349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729748582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729758451
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388729770720
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388730637457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388730637498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388730639779
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388730641361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388730804989
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388730807711
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1388730809600
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1388730810449
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1388730815146
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.stop",1388730815194
error,log,,,"GlassFish: stop-domain v3 is failing=",1388730815276
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1388730821928
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1388730821978
