what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741636547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741636861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741637438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741640323
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741642733
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1388741644002
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388741644747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1388741648271
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741651452
started,bundle,org.eclipse.jst.j2ee.ui,1.1.404.v201101122300,"org.eclipse.jst.j2ee.ui",1388741652730
started,bundle,org.eclipse.jst.servlet.ui,1.1.404.v201101270100,"org.eclipse.jst.servlet.ui",1388741652733
started,bundle,org.eclipse.wst.common.environment,1.0.400.v200912181832,"org.eclipse.wst.common.environment",1388741652859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741658082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1388741658102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1388741658102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741665321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741870653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741871115
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1388741958342
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388741958382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741959593
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388741959948
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1388741963522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388741964262
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1388741964679
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388741964857
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1388741965308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388741966773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388742238476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388742241413
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388742263197
